user,churn,age,deposits,purchases_partners,purchases,cc_recommended,cc_application_begin,reward_rate,housing_O,housing_R,payment_type_Bi-Weekly,payment_type_Monthly,payment_type_Semi-Monthly,payment_type_Weekly,zodiac_sign_Aquarius,zodiac_sign_Aries,zodiac_sign_Cancer,zodiac_sign_Capricorn,zodiac_sign_Gemini,zodiac_sign_Leo,zodiac_sign_Libra,zodiac_sign_Pisces,zodiac_sign_Sagittarius,zodiac_sign_Scorpio,zodiac_sign_Taurus,zodiac_sign_Virgo
62142,1,25.0,0,0,0,15,3,0.33,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23736,0,29.0,15,54,15,132,12,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46490,0,28.0,0,58,0,92,7,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
45982,1,30.0,0,0,0,58,0,0.67,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6982,0,28.0,0,5,0,68,2,1.17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21747,0,28.0,0,10,0,16,0,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59046,0,44.0,0,0,0,0,0,0.06999999999999999,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43491,1,26.0,0,56,0,126,8,0.93,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28904,0,29.0,2,66,2,127,11,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16962,1,30.0,0,0,0,2,1,0.16999999999999998,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14972,0,28.0,5,138,5,253,23,2.03,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23222,1,30.0,1,43,1,75,4,1.0699999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33941,1,34.0,0,73,0,115,11,0.53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20261,0,21.0,1,32,1,50,1,0.87,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18275,1,45.0,1,0,1,75,2,0.9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43485,0,25.0,16,137,16,177,32,1.17,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15108,0,18.0,0,25,0,40,0,0.45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20409,1,33.0,12,14,12,58,11,0.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7499,0,24.0,1,32,1,130,2,1.27,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7359,0,49.0,0,0,0,234,21,2.53,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9029,1,38.0,0,63,0,96,5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35309,0,39.0,2,59,1,204,1,1.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
59521,0,38.0,0,2,0,0,0,0.14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
63408,1,37.0,0,2,0,0,0,0.06999999999999999,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
54587,0,23.0,0,17,0,38,2,0.33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4828,1,47.0,0,3,0,22,0,0.06999999999999999,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26787,1,22.0,13,61,13,132,19,1.23,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7916,0,41.0,0,247,0,290,26,2.17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
67157,0,30.0,3,5,3,0,0,0.67,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13980,0,41.0,1,0,1,68,1,1.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2988,1,38.0,0,0,0,251,32,2.23,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6717,0,35.0,59,68,55,280,16,2.13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
833,0,30.0,6,122,6,116,8,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50928,1,43.0,0,0,0,80,13,1.0699999999999998,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14612,1,28.0,0,0,0,115,13,0.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3871,1,52.0,0,0,0,231,24,1.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37546,0,28.0,2,95,2,192,14,1.37,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
47804,1,32.0,1,7,1,17,4,0.03,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18812,0,26.0,47,92,47,242,41,1.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3991,0,37.0,43,75,43,254,26,1.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31074,0,26.0,0,31,0,80,5,0.43,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27376,1,25.0,0,33,0,72,6,0.37,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24293,0,42.0,0,0,0,199,2,1.7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
52085,1,31.0,0,20,0,22,1,0.23,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14328,1,55.0,0,0,0,186,13,1.87,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11055,0,23.0,0,82,0,254,13,1.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20908,1,45.0,0,0,0,32,7,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9471,0,21.0,10,27,10,69,9,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16594,0,55.0,1,80,1,244,27,1.5699999999999998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3876,0,37.0,0,0,0,174,1,0.63,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52935,1,34.0,0,0,0,16,1,0.33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
59056,1,27.0,0,0,0,17,9,0.33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43986,0,28.0,0,30,0,59,12,0.56,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4650,0,36.0,17,30,17,69,8,0.6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14599,0,29.0,5,216,5,188,24,1.53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66382,1,30.0,0,2,0,0,0,0.03,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10386,0,33.0,0,26,0,58,9,0.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20623,0,29.0,0,26,0,50,1,0.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14179,0,31.0,1,78,1,148,16,1.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57613,1,24.0,18,27,18,95,11,0.95,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55143,1,51.0,0,0,0,67,3,1.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38568,0,44.0,0,1,0,117,14,1.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47507,1,25.0,8,18,8,53,3,0.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42121,1,26.0,0,4,0,5,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46208,0,18.0,6,73,6,148,22,1.13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8808,0,28.0,0,0,0,218,19,2.27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43455,1,26.0,0,22,0,69,3,0.3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22392,0,21.0,0,0,0,43,4,0.83,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10240,0,34.0,0,43,0,84,9,0.83,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
388,0,22.0,7,73,7,179,13,1.33,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34450,0,35.0,3,28,3,63,0,0.77,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25385,1,26.0,0,0,0,169,13,1.73,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
51861,0,30.0,0,0,0,56,4,0.97,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26843,0,49.0,7,20,7,66,10,0.8800000000000002,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44148,0,24.0,0,0,0,281,18,2.27,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3503,0,23.0,58,103,58,250,16,2.13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
59147,0,31.0,0,7,0,12,0,0.19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38394,1,19.0,1,17,1,37,2,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4935,0,23.0,3,40,3,71,2,0.94,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56290,1,55.0,0,0,0,76,2,0.93,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,1,36.0,10,207,10,224,6,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53336,1,28.0,2,11,2,21,2,0.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8123,0,54.0,1,0,1,287,34,2.23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27788,0,32.0,0,0,0,190,13,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43462,0,46.0,0,63,0,193,2,1.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54258,0,34.0,0,5,0,0,0,0.08,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6866,0,36.0,1,3,1,61,4,0.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50689,0,31.0,0,90,0,215,17,1.87,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52894,0,48.0,0,0,0,16,3,0.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45605,0,44.0,0,0,0,128,21,2.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38248,0,28.0,11,77,11,129,5,1.13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
50655,1,42.0,0,0,0,12,0,0.13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39907,1,44.0,0,0,0,215,25,2.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28536,0,28.0,0,117,0,178,39,0.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20757,0,41.0,0,29,0,56,15,0.71,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
62155,1,30.0,0,0,0,31,7,0.53,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43802,0,26.0,0,70,0,228,15,1.83,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1270,0,32.0,2,116,2,169,7,1.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62734,0,32.0,3,38,3,102,2,0.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35363,1,27.0,0,39,0,74,5,0.33,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
56424,1,31.0,0,50,0,97,1,1.0699999999999998,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53176,1,41.0,0,0,0,144,25,1.4300000000000002,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8680,1,43.0,0,43,0,105,3,0.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42194,0,51.0,0,0,0,84,18,0.5700000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55889,0,32.0,0,21,0,42,5,0.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3690,0,32.0,0,12,0,88,5,1.0699999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13324,0,29.0,0,161,0,273,14,2.13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8134,1,26.0,38,57,38,204,9,1.5699999999999998,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3810,1,28.0,3,60,3,202,8,1.83,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36689,1,28.0,0,0,0,47,1,0.6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36480,0,35.0,4,9,4,27,18,0.27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6327,0,37.0,5,132,5,273,14,2.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11954,1,32.0,2,0,2,184,13,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,1,21.0,1,4,1,5,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57324,1,28.0,7,17,7,45,10,0.37,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58296,1,40.0,0,0,0,64,2,0.73,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3082,0,26.0,3,59,3,178,6,1.63,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47702,0,36.0,3,76,3,150,5,1.67,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
39161,1,28.0,0,31,0,69,4,0.47,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28574,0,34.0,0,19,0,138,2,1.53,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18159,1,36.0,15,47,15,110,58,0.63,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
49060,1,34.0,0,59,0,153,5,0.83,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30573,0,29.0,0,69,0,198,6,1.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40247,1,28.0,12,55,12,221,14,1.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13179,1,30.0,0,22,0,42,3,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
41943,0,53.0,0,0,0,241,11,1.83,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12267,0,28.0,0,55,0,102,1,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54782,0,41.0,12,38,12,89,5,1.03,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22568,0,23.0,24,89,24,171,27,1.83,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48603,0,26.0,1,97,0,180,9,1.53,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7487,0,39.0,0,36,0,95,2,0.79,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39458,0,30.0,0,0,0,175,5,0.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32656,1,23.0,1,138,1,284,17,1.7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46887,0,56.0,0,0,0,190,28,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56146,0,38.0,3,28,3,35,6,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38846,0,33.0,0,4,0,0,0,0.16999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36694,1,37.0,13,4,13,95,10,0.93,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15215,0,59.0,4,62,4,155,26,1.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46799,1,39.0,0,9,0,0,0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15718,0,22.0,0,55,0,81,7,1.0699999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29780,0,42.0,0,2,0,7,1,0.06999999999999999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56672,0,56.0,10,11,10,53,9,0.37,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7912,1,34.0,16,0,16,302,87,2.53,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23008,0,26.0,0,152,0,294,27,2.13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38003,0,26.0,0,8,0,65,7,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18484,1,21.0,0,3,0,210,43,2.27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10400,1,28.0,1,91,1,213,10,1.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53102,1,28.0,6,49,6,50,3,0.5700000000000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
63591,0,30.0,0,1,0,0,0,0.04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38070,0,34.0,13,23,11,48,10,0.6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34398,1,43.0,2,1,2,61,9,0.73,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
779,1,29.0,0,43,0,151,19,1.23,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46407,0,61.0,0,18,0,35,0,0.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24427,0,25.0,0,99,0,218,13,2.17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8675,0,19.0,2,30,2,204,10,1.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1942,0,39.0,48,129,47,280,15,2.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63361,0,24.0,0,2,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21357,0,35.0,8,40,8,108,5,1.13,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
57041,1,22.0,10,43,10,76,3,0.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22802,0,21.0,0,172,0,275,16,2.13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12660,1,46.0,0,0,0,187,11,1.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61941,1,22.0,0,4,0,5,0,0.06999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4590,1,48.0,0,0,0,126,9,1.63,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7179,1,30.0,11,19,11,62,1,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25511,1,27.0,0,0,0,35,3,0.73,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24113,0,26.0,0,39,0,106,4,0.5700000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46831,0,27.0,6,91,6,204,5,2.13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11159,1,27.0,19,76,18,211,3,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45823,0,30.0,0,22,0,31,3,0.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68369,1,18.0,0,13,0,19,0,0.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10080,1,38.0,0,0,0,151,2,1.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9420,1,28.0,0,0,0,223,35,2.27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19170,0,24.0,1,119,1,224,15,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17127,1,20.0,0,0,0,4,0,0.06999999999999999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16895,1,25.0,55,64,55,270,9,2.1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35834,1,29.0,0,0,0,93,17,1.4300000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31927,1,71.0,0,1,0,2,0,0.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53828,0,25.0,0,7,0,7,2,0.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27164,0,24.0,12,87,12,206,31,1.6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43599,1,29.0,0,57,0,75,16,0.47,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25475,0,37.0,0,0,0,83,18,1.13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8904,1,32.0,0,0,0,143,10,1.77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13028,1,28.0,5,29,5,48,1,0.27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53209,1,22.0,0,48,0,111,2,1.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40646,1,47.0,2,5,2,86,16,0.83,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61350,1,32.0,2,0,2,11,1,0.33,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28629,0,22.0,0,10,0,4,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007,1,31.0,8,71,8,205,22,1.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
42400,0,43.0,0,26,0,302,11,2.53,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5490,0,44.0,0,0,0,281,12,2.53,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14520,1,35.0,1,5,1,30,3,0.43,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4290,1,23.0,0,0,0,196,13,1.83,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42521,1,37.0,0,23,0,90,1,0.97,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23133,0,33.0,14,18,14,44,3,0.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44764,0,26.0,3,81,3,211,4,1.63,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
43568,1,50.0,1,0,1,26,10,0.06999999999999999,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
43872,0,35.0,1,19,1,37,1,0.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52833,1,29.0,1,40,1,67,3,0.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44402,1,24.0,0,9,0,55,7,0.77,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33214,1,35.0,5,21,5,55,0,0.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13776,1,32.0,0,2,0,99,2,1.27,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20126,0,19.0,11,44,10,105,15,0.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27273,0,37.0,0,0,0,233,50,2.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46637,0,38.0,5,100,5,168,15,1.0699999999999998,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21890,1,27.0,0,34,0,100,2,0.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25995,1,65.0,0,9,0,6,1,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16234,0,36.0,8,117,8,231,20,1.93,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22169,0,50.0,8,41,8,122,11,1.27,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49421,0,27.0,7,7,7,22,1,0.71,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21391,1,26.0,4,39,4,109,3,0.77,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46327,0,26.0,0,44,0,128,9,1.23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48126,1,21.0,4,8,4,56,3,0.7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56452,1,37.0,0,2,0,18,3,0.1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48470,1,27.0,7,19,6,54,1,0.13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42577,1,32.0,21,29,21,74,6,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38200,1,25.0,0,0,0,29,4,0.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67349,0,24.0,1,36,1,146,9,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38835,0,25.0,0,0,0,46,2,1.0699999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16436,0,39.0,53,82,52,236,50,0.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3657,0,45.0,19,19,19,107,2,1.37,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32488,0,24.0,0,12,0,22,0,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46250,1,26.0,0,0,0,35,1,0.5700000000000001,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
42580,0,22.0,1,26,1,29,1,0.5700000000000001,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14019,1,43.0,0,0,0,280,7,2.23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39454,1,23.0,0,17,0,17,0,0.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29123,1,39.0,0,0,0,100,21,1.13,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41633,0,21.0,0,7,0,24,3,0.63,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21709,0,33.0,0,37,0,112,6,1.37,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14364,1,46.0,0,0,0,202,30,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13625,0,27.0,18,23,17,55,21,0.67,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
